num_client,store_id,first_transaction_date,last_transaction_date,tenure_months,nb_transactions,total_spend,arpu_monthly,current_offer,type_abonnement,type_client,nb_upgrades,engagement_months,churn_score,churn_risk
02a4d85d9b0a,S38,2024-10-01,2026-03-01,16.95,36,581.12,34.28,,,EXISTANT,0,0,0.5601,high
02aaaa82533d,M10,2024-10-01,2026-03-01,16.95,18,10.53,0.62,,,EXISTANT,0,0,0.7177,high
02ad97718cc7,I28,2024-10-01,2026-03-01,16.95,162,306.07,18.06,,,EXISTANT,0,0,0.3776,low
02afb3aae058,S21,2024-10-01,2026-03-01,16.95,54,0.0,0.0,,,EXISTANT,0,0,0.606,high
02b008531853,M10,2024-10-01,2026-03-01,16.95,180,1108.13,65.37,,,EXISTANT,0,0,0.3103,low
02b7ef06b64e,I97,2024-10-01,2026-03-01,16.95,18,396.0,23.36,,,EXISTANT,0,0,0.6311,high
02b9ca4137f5,I25,2024-10-01,2026-03-01,16.95,108,62.6,3.69,,,EXISTANT,0,0,0.4648,medium
02bc045fa3f2,I50,2024-10-01,2026-03-01,16.95,36,47.5,2.8,,,EXISTANT,0,0,0.6485,high
02bccacde456,I77,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
02bfad04e83d,S23,2024-10-01,2026-03-01,16.95,54,20851.0,1230.05,,,EXISTANT,0,0,0.4119,low
02c0ee6fe5fd,S13,2024-10-01,2026-03-01,16.95,90,1692.0,99.81,,,EXISTANT,0,0,0.3504,low
02c477e48e6e,M10,2024-10-01,2026-03-01,16.95,36,35.08,2.07,,,EXISTANT,0,0,0.6548,high
02c744e47e61,I26,2024-10-01,2026-03-01,16.95,36,40.0,2.36,,,EXISTANT,0,0,0.6523,high
02c9062d146c,I71,2024-10-01,2026-03-01,16.95,126,1508.06,88.96,,,EXISTANT,0,0,0.3144,low
02cdde3bbac4,S14,2024-10-01,2026-03-01,16.95,36,83.33,4.92,,,EXISTANT,0,0,0.6347,high
02cec0954524,I43,2024-10-01,2026-03-01,16.95,72,242.97,14.33,,,EXISTANT,0,0,0.4853,medium
02d17cab5eaa,M14,2024-10-01,2026-03-01,16.95,90,49.0,2.89,,,EXISTANT,0,0,0.4961,medium
02d29ab7a90c,I87,2024-10-01,2026-03-01,16.95,72,1080.0,63.71,,,EXISTANT,0,0,0.4115,low
02d2a8d7dffb,I97,2024-10-01,2026-03-01,16.95,54,80.0,4.72,,,EXISTANT,0,0,0.5747,high
02d56ea55757,S13,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
02d73e9e71fe,S02,2024-10-01,2026-03-01,16.95,18,658.9,38.87,,,EXISTANT,0,0,0.607,high
02db1d7c37cd,S48,2024-10-01,2026-03-01,16.95,18,18.0,1.06,,,EXISTANT,0,0,0.7163,high
02dedea82b73,S47,2024-10-01,2026-03-01,16.95,36,47.38,2.79,,,EXISTANT,0,0,0.6487,high
02dfa0a33bc4,S44,2024-10-01,2026-03-01,16.95,72,4863.1,286.89,,,EXISTANT,0,0,0.3662,low
02e15891582b,S44,2024-10-01,2026-03-01,16.95,126,127.19,7.5,,,EXISTANT,0,0,0.4277,low
02e1773a7e6a,I87,2024-10-01,2026-03-01,16.95,72,400.0,23.6,,,EXISTANT,0,0,0.4617,medium
02e84b28e3d2,I23,2024-10-01,2026-03-01,16.95,72,97.5,5.75,,,EXISTANT,0,0,0.5154,medium
02eb21edf9f2,S32,2024-10-01,2026-03-01,16.95,54,802.9,47.36,,,EXISTANT,0,0,0.4811,medium
02eba44ddd2a,I51,2024-10-01,2026-03-01,16.95,54,635.97,37.52,,,EXISTANT,0,0,0.4919,medium
02ec460bf5c4,I42,2024-10-01,2026-03-01,16.95,54,1650.0,97.34,,,EXISTANT,0,0,0.4417,medium
02ecd9900e27,I05,2024-10-01,2026-03-01,16.95,108,454.0,26.78,,,EXISTANT,0,0,0.3943,low
02edf2a96d1b,I52,2024-10-01,2026-03-01,16.95,18,45.0,2.65,,,EXISTANT,0,0,0.7044,high
02ee1caa06c5,I89,2024-10-01,2026-03-01,16.95,36,298.25,17.59,,,EXISTANT,0,0,0.5904,high
02ee4eb8a910,I20,2024-10-01,2026-03-01,16.95,54,900.0,53.09,,,EXISTANT,0,0,0.4745,medium
02eec17a25a1,I65,2024-10-01,2026-03-01,16.95,36,7074.27,417.33,,,EXISTANT,0,0,0.4773,medium
02f34aa94c39,T06,2024-10-01,2026-03-01,16.95,36,0.0,0.0,,,EXISTANT,0,0,0.6673,high
02f7c1fef977,S49,2024-10-01,2026-03-01,16.95,36,540.0,31.86,,,EXISTANT,0,0,0.5647,high
02f81d9e663d,I60,2024-10-01,2026-03-01,16.95,18,9.48,0.56,,,EXISTANT,0,0,0.718,high
02fac772d873,I38,2024-10-01,2026-03-01,16.95,18,20.0,1.18,,,EXISTANT,0,0,0.7153,high
02fad7b6a6b5,I38,2024-10-01,2026-03-01,16.95,18,20.0,1.18,,,EXISTANT,0,0,0.7153,high
02fd0f2b2230,I31,2024-10-01,2026-03-01,16.95,72,684.22,40.36,,,EXISTANT,0,0,0.4355,low
02fd22bfd76e,M03,2024-10-01,2026-03-01,16.95,108,137.9,8.14,,,EXISTANT,0,0,0.4412,medium
02fde7c68d02,I06,2024-10-01,2026-03-01,16.95,54,465.0,27.43,,,EXISTANT,0,0,0.5088,medium
0305f774b6ec,I78,2024-10-01,2026-03-01,16.95,72,1035.0,61.06,,,EXISTANT,0,0,0.414,low
03074ee96c29,S44,2024-10-01,2026-03-01,16.95,36,996.0,58.76,,,EXISTANT,0,0,0.5293,medium
03083f1cf9ac,I66,2024-10-01,2026-03-01,16.95,54,330.6,19.5,,,EXISTANT,0,0,0.5208,medium
030ce217b306,I09,2024-10-01,2026-03-01,16.95,72,105.28,6.21,,,EXISTANT,0,0,0.5116,medium
030fa86e54f1,I38,2024-10-01,2026-03-01,16.95,108,126.0,7.43,,,EXISTANT,0,0,0.4439,medium
0310c403ed29,I37,2024-10-01,2026-03-01,16.95,126,0.0,0.0,,,EXISTANT,0,0,0.4748,medium
031456d6c083,M10,2024-10-01,2026-03-01,16.95,162,958.65,56.55,,,EXISTANT,0,0,0.3223,low
0316de9e8d71,I09,2024-10-01,2026-03-01,16.95,72,2180.1,128.61,,,EXISTANT,0,0,0.3797,low
031b895589a3,M10,2024-10-01,2026-03-01,16.95,54,116.95,6.9,,,EXISTANT,0,0,0.5611,high
031f0781d601,I40,2024-10-01,2026-03-01,16.95,54,675.0,39.82,,,EXISTANT,0,0,0.4887,medium
032064ff81e2,S46,2024-10-01,2026-03-01,16.95,18,324.0,19.11,,,EXISTANT,0,0,0.6396,high
0320e2f98358,I65,2024-10-01,2026-03-01,16.95,36,180.0,10.62,,,EXISTANT,0,0,0.6103,high
032290280662,M04,2024-10-01,2026-03-01,16.95,54,825.0,48.67,,,EXISTANT,0,0,0.4799,medium
03230c580633,I61,2024-10-01,2026-03-01,16.95,180,0.0,0.0,,,EXISTANT,0,0,0.4536,medium
0323bd591ebd,I14,2024-10-01,2026-03-01,16.95,90,53.0,3.13,,,EXISTANT,0,0,0.4938,medium
0325b479aebd,S21,2024-10-01,2026-03-01,16.95,36,513.0,30.26,,,EXISTANT,0,0,0.5667,high
0336113e98db,I67,2024-10-01,2026-03-01,16.95,18,658.9,38.87,,,EXISTANT,0,0,0.607,high
033bd71be397,I55,2024-10-01,2026-03-01,16.95,18,120.0,7.08,,,EXISTANT,0,0,0.6769,high
033ee2736dd7,I34,2024-10-01,2026-03-01,16.95,108,2247.09,132.56,,,EXISTANT,0,0,0.3159,low
0345137c0fc4,I15,2024-10-01,2026-03-01,16.95,54,1856.9,109.54,,,EXISTANT,0,0,0.4372,low
0345e28c7140,I34,2024-10-01,2026-03-01,16.95,54,930.0,54.86,,,EXISTANT,0,0,0.4723,medium
03494e8f76e9,S22,2024-10-01,2026-03-01,16.95,36,45.0,2.65,,,EXISTANT,0,0,0.6493,high
034ac0aace08,I79,2024-10-01,2026-03-01,16.95,72,900.0,53.09,,,EXISTANT,0,0,0.4222,low
03500cc06fb4,I33,2024-10-01,2026-03-01,16.95,144,132.54,7.82,,,EXISTANT,0,0,0.4157,low
0353217ca501,I82,2024-10-01,2026-03-01,16.95,36,200.0,11.8,,,EXISTANT,0,0,0.6062,high
03534b4e48c6,I23,2024-10-01,2026-03-01,16.95,36,0.0,0.0,,,EXISTANT,0,0,0.6673,high
0359f1375588,I94,2024-10-01,2026-03-01,16.95,36,57.9,3.42,,,EXISTANT,0,0,0.6435,high
035af1dfbf2f,I56,2024-10-01,2026-03-01,16.95,90,2295.4,135.41,,,EXISTANT,0,0,0.3401,low
035b39b90879,M10,2024-10-01,2026-03-01,16.95,90,475.58,28.06,,,EXISTANT,0,0,0.4179,low
035d26162dc2,S22,2024-10-01,2026-03-01,16.95,36,44.32,2.61,,,EXISTANT,0,0,0.6496,high
035f08567f7a,S47,2024-10-01,2026-03-01,16.95,36,570.0,33.63,,,EXISTANT,0,0,0.5615,high
0361f5b885f8,S49,2024-10-01,2026-03-01,16.95,54,1152.0,67.96,,,EXISTANT,0,0,0.4604,medium
036bf3bee39e,M04,2024-10-01,2026-03-01,16.95,72,100.0,5.9,,,EXISTANT,0,0,0.5142,medium
036d13a994c7,M14,2024-10-01,2026-03-01,16.95,54,945.0,55.75,,,EXISTANT,0,0,0.4713,medium
036db72a437f,S54,2024-10-01,2026-03-01,16.95,72,1014.0,59.82,,,EXISTANT,0,0,0.4148,low
03742fc9f60f,I02,2024-10-01,2026-03-01,16.95,18,259.0,15.28,,,EXISTANT,0,0,0.6521,high
0375a3bd75d7,S13,2024-10-01,2026-03-01,16.95,36,200.0,11.8,,,EXISTANT,0,0,0.6062,high
0376409f445f,S33,2024-10-01,2026-03-01,16.95,36,1260.02,74.33,,,EXISTANT,0,0,0.5151,medium
0378c9347d46,I26,2024-10-01,2026-03-01,16.95,126,3234.6,190.82,,,EXISTANT,0,0,0.2923,low
0379e234e5d3,S40,2024-10-01,2026-03-01,16.95,108,0.0,0.0,,,EXISTANT,0,0,0.4907,medium
037fc984936d,I38,2024-10-01,2026-03-01,16.95,54,310.0,18.29,,,EXISTANT,0,0,0.5253,medium
038382da3826,S02,2024-10-01,2026-03-01,16.95,108,74.65,4.4,,,EXISTANT,0,0,0.4618,medium
0385e35e7e31,S27,2024-10-01,2026-03-01,16.95,18,43.86,2.59,,,EXISTANT,0,0,0.7055,high
03904617c655,S28,2024-10-01,2026-03-01,16.95,54,127.19,7.5,,,EXISTANT,0,0,0.5588,high
0391086e59a5,I82,2024-10-01,2026-03-01,16.95,72,76.0,4.48,,,EXISTANT,0,0,0.5242,medium
0392394a1cc2,I28,2024-10-01,2026-03-01,16.95,108,382.64,22.57,,,EXISTANT,0,0,0.4004,low
039482a10e42,I19,2024-10-01,2026-03-01,16.95,18,27.5,1.62,,,EXISTANT,0,0,0.7119,high
03954c340300,S46,2024-10-01,2026-03-01,16.95,90,1200.0,70.79,,,EXISTANT,0,0,0.3672,low
0397e1b75acc,I16,2024-10-01,2026-03-01,16.95,72,1404.0,82.83,,,EXISTANT,0,0,0.3966,low
03a593ad1dfb,M17,2024-10-01,2026-03-01,16.95,36,660.0,38.93,,,EXISTANT,0,0,0.5512,medium
03a75f580ddd,I05,2024-10-01,2026-03-01,16.95,18,144.74,8.54,,,EXISTANT,0,0,0.6716,high
03ab21ba6042,S26,2024-10-01,2026-03-01,16.95,90,1250.0,73.74,,,EXISTANT,0,0,0.3647,low
03ac24c70569,M11,2024-10-01,2026-03-01,16.95,72,1190.29,70.22,,,EXISTANT,0,0,0.406,low
03ad0262dce3,S41,2024-10-01,2026-03-01,16.95,162,4919.2,290.19,,,EXISTANT,0,0,0.2699,low
03b576ba6d8c,I24,2024-10-01,2026-03-01,16.95,90,3999.0,235.91,,,EXISTANT,0,0,0.3299,low
03b85a381f49,I57,2024-10-01,2026-03-01,16.95,126,1409.12,83.13,,,EXISTANT,0,0,0.3176,low
03bb45b0c820,I60,2024-10-01,2026-03-01,16.95,108,177.0,10.44,,,EXISTANT,0,0,0.4345,low
03bc8cc6b29e,S06,2024-10-01,2026-03-01,16.95,54,928.0,54.74,,,EXISTANT,0,0,0.473,medium
03bdec5e8b4e,S10,2024-10-01,2026-03-01,16.95,18,396.0,23.36,,,EXISTANT,0,0,0.6311,high
03c6a1f7c19e,M11,2024-10-01,2026-03-01,16.95,108,140.0,8.26,,,EXISTANT,0,0,0.4409,low
03c7463222bc,S45,2024-10-01,2026-03-01,16.95,72,23960.0,1413.45,,,EXISTANT,0,0,0.3591,low
03cf4965381f,I50,2024-10-01,2026-03-01,16.95,36,47.5,2.8,,,EXISTANT,0,0,0.6485,high
03d2860ed1e3,M10,2024-10-01,2026-03-01,16.95,18,55.0,3.24,,,EXISTANT,0,0,0.6998,high
03d42287b50e,S27,2024-10-01,2026-03-01,16.95,72,35.8,2.11,,,EXISTANT,0,0,0.5409,medium
03dff0e3dbce,I19,2024-10-01,2026-03-01,16.95,54,82.54,4.87,,,EXISTANT,0,0,0.5737,high
03e4336468bb,S46,2024-10-01,2026-03-01,16.95,72,607.62,35.84,,,EXISTANT,0,0,0.443,medium
03e459636bb7,M10,2024-10-01,2026-03-01,16.95,72,620.0,36.58,,,EXISTANT,0,0,0.4421,medium
03e52cec70db,I97,2024-10-01,2026-03-01,16.95,36,200.0,11.8,,,EXISTANT,0,0,0.6062,high
03e6ab56340c,M10,2024-10-01,2026-03-01,16.95,198,724.11,42.72,,,EXISTANT,0,0,0.33,low
03e73b279412,M04,2024-10-01,2026-03-01,16.95,90,417.54,24.63,,,EXISTANT,0,0,0.4222,low
03e986ea7bbf,M23,2024-10-01,2026-03-01,16.95,54,32.64,1.93,,,EXISTANT,0,0,0.5942,high
03eda54e3c1b,S28,2024-10-01,2026-03-01,16.95,54,580.0,34.22,,,EXISTANT,0,0,0.499,medium
03f290de83f7,I18,2024-10-01,2026-03-01,16.95,72,1585.16,93.51,,,EXISTANT,0,0,0.391,low
03f61229eb6c,I25,2024-10-01,2026-03-01,16.95,54,300.0,17.7,,,EXISTANT,0,0,0.5276,medium
03fc555ee497,I03,2024-10-01,2026-03-01,16.95,126,24559.0,1448.79,,,EXISTANT,0,0,0.2802,low
03fc593b7bd4,I70,2024-10-01,2026-03-01,16.95,234,7125.0,420.32,,,EXISTANT,0,0,0.2578,low
03feac82d075,I51,2024-10-01,2026-03-01,16.95,18,378.0,22.3,,,EXISTANT,0,0,0.6329,high
03feacc6ad12,I22,2024-10-01,2026-03-01,16.95,126,234.67,13.84,,,EXISTANT,0,0,0.4078,low
03ff5154fadd,I57,2024-10-01,2026-03-01,16.95,162,213.91,12.62,,,EXISTANT,0,0,0.3936,low
040181229bae,I87,2024-10-01,2026-03-01,16.95,18,320.1,18.88,,,EXISTANT,0,0,0.6399,high
0401de30ec71,I10,2024-10-01,2026-03-01,16.95,72,1436.4,84.74,,,EXISTANT,0,0,0.3957,low
0405305ed05c,I10,2024-10-01,2026-03-01,16.95,126,357.11,21.07,,,EXISTANT,0,0,0.3877,low
0408cbd16325,M11,2024-10-01,2026-03-01,16.95,54,928.0,54.74,,,EXISTANT,0,0,0.473,medium
040ff167b061,S51,2024-10-01,2026-03-01,16.95,90,102.0,6.02,,,EXISTANT,0,0,0.475,medium
0418668ac5e4,I95,2024-10-01,2026-03-01,16.95,90,1620.0,95.57,,,EXISTANT,0,0,0.352,low
041cad81127a,S42,2024-10-01,2026-03-01,16.95,90,0.0,0.0,,,EXISTANT,0,0,0.5156,medium
041eaceb2d00,I51,2024-10-01,2026-03-01,16.95,18,377.0,22.24,,,EXISTANT,0,0,0.6331,high
04201312fd41,S07,2024-10-01,2026-03-01,16.95,18,225.0,13.27,,,EXISTANT,0,0,0.6566,high
04220cf5342e,I04,2024-10-01,2026-03-01,16.95,72,585.0,34.51,,,EXISTANT,0,0,0.4462,medium
0425235fd494,T06,2024-10-01,2026-03-01,16.95,18,0.0,0.0,,,EXISTANT,0,0,0.7224,high
04258be7278a,S54,2024-10-01,2026-03-01,16.95,126,436.97,25.78,,,EXISTANT,0,0,0.3798,low
042b96ed73ce,I20,2024-10-01,2026-03-01,16.95,36,718.2,42.37,,,EXISTANT,0,0,0.5473,medium
042bffec57d8,M10,2024-10-01,2026-03-01,16.95,72,1404.0,82.83,,,EXISTANT,0,0,0.3966,low
042c4230cff9,S47,2024-10-01,2026-03-01,16.95,36,87.72,5.17,,,EXISTANT,0,0,0.6332,high
042d40789630,I57,2024-10-01,2026-03-01,16.95,54,150.0,8.85,,,EXISTANT,0,0,0.5542,medium
042dcd4cf494,M10,2024-10-01,2026-03-01,16.95,72,131.72,7.77,,,EXISTANT,0,0,0.5053,medium
04388c4fbaa8,I11,2024-10-01,2026-03-01,16.95,54,75.0,4.42,,,EXISTANT,0,0,0.5769,high
043cd7990f0d,S48,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
043ce1c6e365,I20,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
043e3b498449,S27,2024-10-01,2026-03-01,16.95,90,470.0,27.73,,,EXISTANT,0,0,0.4182,low
044872d8ac7e,I02,2024-10-01,2026-03-01,16.95,18,360.0,21.24,,,EXISTANT,0,0,0.6346,high
0448c7f572b5,M10,2024-10-01,2026-03-01,16.95,108,424.0,25.01,,,EXISTANT,0,0,0.3964,low
04494b43f69b,I07,2024-10-01,2026-03-01,16.95,18,55.0,3.24,,,EXISTANT,0,0,0.6998,high
044a72f978cb,I75,2024-10-01,2026-03-01,16.95,18,599.0,35.34,,,EXISTANT,0,0,0.6143,high
044cc73849df,I26,2024-10-01,2026-03-01,16.95,54,685.8,40.46,,,EXISTANT,0,0,0.4878,medium
044e9f602f40,I16,2024-10-01,2026-03-01,16.95,90,142.5,8.41,,,EXISTANT,0,0,0.4651,medium
044ffe48af9b,M10,2024-10-01,2026-03-01,16.95,198,6771.38,399.46,,,EXISTANT,0,0,0.2609,low
0456466bce68,I75,2024-10-01,2026-03-01,16.95,54,1116.0,65.84,,,EXISTANT,0,0,0.4623,medium
0459e12a5e0f,S46,2024-10-01,2026-03-01,16.95,18,495.0,29.2,,,EXISTANT,0,0,0.6235,high
045a44ae4ce0,I50,2024-10-01,2026-03-01,16.95,36,3341.47,197.12,,,EXISTANT,0,0,0.4843,medium
045b988c365c,I26,2024-10-01,2026-03-01,16.95,18,0.0,0.0,,,EXISTANT,0,0,0.7224,high
045df66bfd86,I91,2024-10-01,2026-03-01,16.95,72,1218.0,71.85,,,EXISTANT,0,0,0.4045,low
045fd030b932,I45,2024-10-01,2026-03-01,16.95,72,720.0,42.47,,,EXISTANT,0,0,0.4333,low
0460fa5805e3,S03,2024-10-01,2026-03-01,16.95,72,1290.0,76.1,,,EXISTANT,0,0,0.4007,low
046201644583,I24,2024-10-01,2026-03-01,16.95,108,2154.6,127.1,,,EXISTANT,0,0,0.3172,low
0464cacb1cbf,M10,2024-10-01,2026-03-01,16.95,54,34.75,2.05,,,EXISTANT,0,0,0.5937,high
0465aa0cf7a9,S46,2024-10-01,2026-03-01,16.95,90,1944.0,114.68,,,EXISTANT,0,0,0.3451,low
0465f1d160d2,M10,2024-10-01,2026-03-01,16.95,216,695.56,41.03,,,EXISTANT,0,0,0.3299,low
0469d7058caf,I87,2024-10-01,2026-03-01,16.95,36,27.64,1.63,,,EXISTANT,0,0,0.6566,high
046a86e3a818,S43,2024-10-01,2026-03-01,16.95,54,1547.3,91.28,,,EXISTANT,0,0,0.4445,medium
046b074611bf,S45,2024-10-01,2026-03-01,16.95,108,26345.0,1554.15,,,EXISTANT,0,0,0.2959,low
046b9101d232,S50,2024-10-01,2026-03-01,16.95,54,810.0,47.78,,,EXISTANT,0,0,0.4807,medium
047152499e07,I85,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
0472ce8b3d1c,S07,2024-10-01,2026-03-01,16.95,36,63.0,3.72,,,EXISTANT,0,0,0.6414,high
047844b42b3e,I51,2024-10-01,2026-03-01,16.95,18,658.9,38.87,,,EXISTANT,0,0,0.607,high
047a949b5351,I95,2024-10-01,2026-03-01,16.95,144,1862.0,109.84,,,EXISTANT,0,0,0.2952,low
0483e500d109,S47,2024-10-01,2026-03-01,16.95,36,90.0,5.31,,,EXISTANT,0,0,0.632,high
049034066e65,I07,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
04909ae94fb1,I38,2024-10-01,2026-03-01,16.95,144,355.27,20.96,,,EXISTANT,0,0,0.3771,low
0490da360f07,I30,2024-10-01,2026-03-01,16.95,54,252.0,14.87,,,EXISTANT,0,0,0.5364,medium
04920a0e3791,S23,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
0496ddf6450f,I23,2024-10-01,2026-03-01,16.95,18,259.56,15.31,,,EXISTANT,0,0,0.6519,high
04993cee541b,I25,2024-10-01,2026-03-01,16.95,36,1257.9,74.21,,,EXISTANT,0,0,0.5161,medium
049aaece793b,I85,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
049b5f7a46d4,I55,2024-10-01,2026-03-01,16.95,126,202.81,11.96,,,EXISTANT,0,0,0.4127,low
049fc7cceaab,I64,2024-10-01,2026-03-01,16.95,108,151.0,8.91,,,EXISTANT,0,0,0.4386,low
04a273b54d1b,I94,2024-10-01,2026-03-01,16.95,72,769.65,45.4,,,EXISTANT,0,0,0.4306,low
04a5635d31bd,I94,2024-10-01,2026-03-01,16.95,54,840.0,49.55,,,EXISTANT,0,0,0.479,medium
04b271d671e8,I14,2024-10-01,2026-03-01,16.95,54,1080.0,63.71,,,EXISTANT,0,0,0.4638,medium
04b37b1e4824,S13,2024-10-01,2026-03-01,16.95,36,100.0,5.9,,,EXISTANT,0,0,0.6278,high
04b3dfc84548,I57,2024-10-01,2026-03-01,16.95,108,8888.1,524.33,,,EXISTANT,0,0,0.2996,low
04b6b3bc6837,I95,2024-10-01,2026-03-01,16.95,18,43.86,2.59,,,EXISTANT,0,0,0.7055,high
04b88b51c2e4,I53,2024-10-01,2026-03-01,16.95,198,562.95,33.21,,,EXISTANT,0,0,0.3461,low
04b9ab4faf8f,I93,2024-10-01,2026-03-01,16.95,36,100.0,5.9,,,EXISTANT,0,0,0.6278,high
04bb9c00d4c8,M23,2024-10-01,2026-03-01,16.95,36,220.0,12.98,,,EXISTANT,0,0,0.6024,high
04bc87861d23,S20,2024-10-01,2026-03-01,16.95,36,1900.0,112.09,,,EXISTANT,0,0,0.4974,medium
04c24766fdeb,I31,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
04c619c679b2,S42,2024-10-01,2026-03-01,16.95,36,180.0,10.62,,,EXISTANT,0,0,0.6103,high
04c777582026,M10,2024-10-01,2026-03-01,16.95,72,800.0,47.19,,,EXISTANT,0,0,0.4289,low
04c842206499,S48,2024-10-01,2026-03-01,16.95,180,5408.0,319.03,,,EXISTANT,0,0,0.2652,low
04c921605eb3,I23,2024-10-01,2026-03-01,16.95,18,21.93,1.29,,,EXISTANT,0,0,0.7144,high
04caa0706104,S26,2024-10-01,2026-03-01,16.95,144,28659.0,1690.66,,,EXISTANT,0,0,0.2692,low
04d2a9406635,S41,2024-10-01,2026-03-01,16.95,108,2546.2,150.21,,,EXISTANT,0,0,0.3128,low
04d5efb20d4b,I32,2024-10-01,2026-03-01,16.95,36,660.0,38.93,,,EXISTANT,0,0,0.5512,medium
04d91667d112,I74,2024-10-01,2026-03-01,16.95,18,9.48,0.56,,,EXISTANT,0,0,0.718,high
04dc90a67014,S46,2024-10-01,2026-03-01,16.95,90,520.0,30.68,,,EXISTANT,0,0,0.4146,low
04dd2eabd15e,S54,2024-10-01,2026-03-01,16.95,234,2276.84,134.32,,,EXISTANT,0,0,0.2726,low
04df8b1b3eb9,S34,2024-10-01,2026-03-01,16.95,54,73.7,4.35,,,EXISTANT,0,0,0.5774,high
04ea8d1d7bdf,I51,2024-10-01,2026-03-01,16.95,18,14.48,0.85,,,EXISTANT,0,0,0.7172,high
04ecb374a8f2,I11,2024-10-01,2026-03-01,16.95,90,1032.0,60.88,,,EXISTANT,0,0,0.3761,low
04efe718e772,I82,2024-10-01,2026-03-01,16.95,54,160.0,9.44,,,EXISTANT,0,0,0.5525,medium
04f1016ea4a5,I04,2024-10-01,2026-03-01,16.95,108,118.0,6.96,,,EXISTANT,0,0,0.4457,medium
04f274562e99,I94,2024-10-01,2026-03-01,16.95,162,330.0,19.47,,,EXISTANT,0,0,0.3733,low
04f35bda0b0f,M10,2024-10-01,2026-03-01,16.95,126,484.0,28.55,,,EXISTANT,0,0,0.3766,low
04f4253c609e,I39,2024-10-01,2026-03-01,16.95,126,212.0,12.51,,,EXISTANT,0,0,0.411,low
04f72bfe725d,M23,2024-10-01,2026-03-01,16.95,180,3392.0,200.1,,,EXISTANT,0,0,0.2704,low
04fa4c7d3131,M23,2024-10-01,2026-03-01,16.95,108,5236.7,308.92,,,EXISTANT,0,0,0.3026,low
04fb0fc954d9,I77,2024-10-01,2026-03-01,16.95,54,67.5,3.98,,,EXISTANT,0,0,0.5789,high
05081ab6678f,I11,2024-10-01,2026-03-01,16.95,36,44.0,2.6,,,EXISTANT,0,0,0.6499,high
0508fbe79f57,S41,2024-10-01,2026-03-01,16.95,54,780.0,46.01,,,EXISTANT,0,0,0.4823,medium
0509702eff61,S28,2024-10-01,2026-03-01,16.95,144,0.0,0.0,,,EXISTANT,0,0,0.4642,medium
05116c940fb8,I73,2024-10-01,2026-03-01,16.95,18,503.1,29.68,,,EXISTANT,0,0,0.6226,high
0514526d0ff5,I39,2024-10-01,2026-03-01,16.95,108,600.0,35.4,,,EXISTANT,0,0,0.3814,low
051477b24ddf,I21,2024-10-01,2026-03-01,16.95,72,1200.0,70.79,,,EXISTANT,0,0,0.4052,low
0514add68a29,S38,2024-10-01,2026-03-01,16.95,36,6358.0,375.07,,,EXISTANT,0,0,0.4778,medium
051638e893bd,I87,2024-10-01,2026-03-01,16.95,72,200.0,11.8,,,EXISTANT,0,0,0.4925,medium
051994b7c6b3,M01,2024-10-01,2026-03-01,16.95,18,35.09,2.07,,,EXISTANT,0,0,0.7099,high
051e9719ebad,S47,2024-10-01,2026-03-01,16.95,108,153.37,9.05,,,EXISTANT,0,0,0.4384,low
051ec8c8d520,M10,2024-10-01,2026-03-01,16.95,90,882.0,52.03,,,EXISTANT,0,0,0.3855,low
051ffa590b1c,I93,2024-10-01,2026-03-01,16.95,54,930.0,54.86,,,EXISTANT,0,0,0.4723,medium
05256acc63df,S41,2024-10-01,2026-03-01,16.95,162,125.6,7.41,,,EXISTANT,0,0,0.4108,low
052a09284e3d,S19,2024-10-01,2026-03-01,16.95,54,145.0,8.55,,,EXISTANT,0,0,0.555,medium
052a151f45c6,I08,2024-10-01,2026-03-01,16.95,54,114.49,6.75,,,EXISTANT,0,0,0.5615,high
052aff04a437,S22,2024-10-01,2026-03-01,16.95,18,284.9,16.81,,,EXISTANT,0,0,0.6474,high
052f4a6954fe,I81,2024-10-01,2026-03-01,16.95,18,0.0,0.0,,,EXISTANT,0,0,0.7224,high
052f4d162b29,I13,2024-10-01,2026-03-01,16.95,36,192.98,11.38,,,EXISTANT,0,0,0.6077,high
052fe51a63c1,T06,2024-10-01,2026-03-01,16.95,54,0.0,0.0,,,EXISTANT,0,0,0.606,high
0531cfeb6372,M10,2024-10-01,2026-03-01,16.95,90,2880.0,169.9,,,EXISTANT,0,0,0.3352,low
