date,store_id,objectif_ca,objectif_transactions,objectif_panier_moyen
2024-10-25,I08,15350.77,29,529.34
2024-10-26,I08,18141.82,34,533.58
2024-10-27,I08,11164.2,21,531.63
2024-10-28,I08,12559.72,24,523.32
2024-10-29,I08,13257.49,25,530.3
2024-10-30,I08,13955.25,26,536.74
2024-10-31,I08,14653.01,28,523.32
2024-11-01,I08,16664.63,30,555.49
2024-11-02,I08,19694.56,35,562.7
2024-11-03,I08,12119.73,21,577.13
2024-11-04,I08,13634.7,24,568.11
2024-11-05,I08,14392.18,26,553.55
2024-11-06,I08,15149.66,27,561.1
2024-11-07,I08,15907.15,28,568.11
2024-11-08,I08,16664.63,30,555.49
2024-11-09,I08,19694.56,35,562.7
2024-11-10,I08,12119.73,21,577.13
2024-11-11,I08,13634.7,24,568.11
2024-11-12,I08,14392.18,26,553.55
2024-11-13,I08,15149.66,27,561.1
2024-11-14,I08,15907.15,28,568.11
2024-11-15,I08,16664.63,30,555.49
2024-11-16,I08,19694.56,35,562.7
2024-11-17,I08,12119.73,21,577.13
2024-11-18,I08,13634.7,24,568.11
2024-11-19,I08,14392.18,26,553.55
2024-11-20,I08,15149.66,27,561.1
2024-11-21,I08,15907.15,28,568.11
2024-11-22,I08,16664.63,30,555.49
2024-11-23,I08,19694.56,35,562.7
2024-11-24,I08,12119.73,21,577.13
2024-11-25,I08,13634.7,24,568.11
2024-11-26,I08,14392.18,26,553.55
2024-11-27,I08,15149.66,27,561.1
2024-11-28,I08,15907.15,28,568.11
2024-11-29,I08,16664.63,30,555.49
2024-11-30,I08,19694.56,35,562.7
2024-12-01,I08,15151.46,22,688.7
2024-12-02,I08,17045.4,25,681.82
2024-12-03,I08,17992.36,26,692.01
2024-12-04,I08,18939.33,27,701.46
2024-12-05,I08,19886.3,29,685.73
2024-12-06,I08,20833.26,30,694.44
2024-12-07,I08,24621.13,36,683.92
2024-12-08,I08,15151.46,22,688.7
2024-12-09,I08,17045.4,25,681.82
2024-12-10,I08,17992.36,26,692.01
2024-12-11,I08,18939.33,27,701.46
2024-12-12,I08,19886.3,29,685.73
2024-12-13,I08,20833.26,30,694.44
2024-12-14,I08,24621.13,36,683.92
2024-12-15,I08,15151.46,22,688.7
2024-12-16,I08,17045.4,25,681.82
2024-12-17,I08,17992.36,26,692.01
2024-12-18,I08,18939.33,27,701.46
2024-12-19,I08,19886.3,29,685.73
2024-12-20,I08,20833.26,30,694.44
2024-12-21,I08,24621.13,36,683.92
2024-12-22,I08,15151.46,22,688.7
2024-12-23,I08,17045.4,25,681.82
2024-12-24,I08,17992.36,26,692.01
2024-12-25,I08,18939.33,27,701.46
2024-12-26,I08,19886.3,29,685.73
2024-12-27,I08,20833.26,30,694.44
2024-12-28,I08,24621.13,36,683.92
2024-12-29,I08,15151.46,22,688.7
2024-12-30,I08,17045.4,25,681.82
2024-12-31,I08,17992.36,26,692.01
2025-01-01,I08,14534.46,27,538.31
2025-01-02,I08,15261.19,28,545.04
2025-01-03,I08,15987.91,29,551.31
2025-01-04,I08,18894.8,35,539.85
2025-01-05,I08,11627.57,21,553.69
2025-01-06,I08,13081.02,24,545.04
2025-01-07,I08,13807.74,25,552.31
2025-01-08,I08,14534.46,27,538.31
2025-01-09,I08,15261.19,28,545.04
2025-01-10,I08,15987.91,29,551.31
2025-01-11,I08,18894.8,35,539.85
2025-01-12,I08,11627.57,21,553.69
2025-01-13,I08,13081.02,24,545.04
2025-01-14,I08,13807.74,25,552.31
2025-01-15,I08,14534.46,27,538.31
2025-01-16,I08,15261.19,28,545.04
2025-01-17,I08,15987.91,29,551.31
2025-01-18,I08,18894.8,35,539.85
2025-01-19,I08,11627.57,21,553.69
2025-01-20,I08,13081.02,24,545.04
2025-01-21,I08,13807.74,25,552.31
2025-01-22,I08,14534.46,27,538.31
2025-01-23,I08,15261.19,28,545.04
2025-01-24,I08,15987.91,29,551.31
2025-01-25,I08,18894.8,35,539.85
2025-01-26,I08,11627.57,21,553.69
2025-01-27,I08,13081.02,24,545.04
2025-01-28,I08,13807.74,25,552.31
2025-01-29,I08,14534.46,27,538.31
2025-01-30,I08,15261.19,28,545.04
2025-01-31,I08,15987.91,29,551.31
2025-02-01,I08,18574.34,35,530.7
2025-02-02,I08,11430.36,21,544.3
2025-02-03,I08,12859.16,24,535.8
2025-02-04,I08,13573.56,25,542.94
2025-02-05,I08,14287.95,27,529.18
2025-02-06,I08,15002.35,28,535.8
2025-02-07,I08,15716.75,29,541.96
2025-02-08,I08,18574.34,35,530.7
2025-02-09,I08,11430.36,21,544.3
2025-02-10,I08,12859.16,24,535.8
2025-02-11,I08,13573.56,25,542.94
2025-02-12,I08,14287.95,27,529.18
2025-02-13,I08,15002.35,28,535.8
2025-02-14,I08,15716.75,29,541.96
2025-02-15,I08,18574.34,35,530.7
2025-02-16,I08,11430.36,21,544.3
2025-02-17,I08,12859.16,24,535.8
2025-02-18,I08,13573.56,25,542.94
2025-02-19,I08,14287.95,27,529.18
2025-02-20,I08,15002.35,28,535.8
2025-02-21,I08,15716.75,29,541.96
2025-02-22,I08,18574.34,35,530.7
2025-02-23,I08,11430.36,21,544.3
2025-02-24,I08,12859.16,24,535.8
2025-02-25,I08,13573.56,25,542.94
2025-02-26,I08,14287.95,27,529.18
2025-02-27,I08,15002.35,28,535.8
2025-02-28,I08,15716.75,29,541.96
2025-03-01,I08,19377.65,35,553.65
2025-03-02,I08,11924.71,21,567.84
2025-03-03,I08,13415.3,24,558.97
2025-03-04,I08,14160.59,25,566.42
2025-03-05,I08,14905.88,27,552.07
2025-03-06,I08,15651.18,28,558.97
2025-03-07,I08,16396.47,29,565.4
2025-03-08,I08,19377.65,35,553.65
2025-03-09,I08,11924.71,21,567.84
2025-03-10,I08,13415.3,24,558.97
2025-03-11,I08,14160.59,25,566.42
2025-03-12,I08,14905.88,27,552.07
2025-03-13,I08,15651.18,28,558.97
2025-03-14,I08,16396.47,29,565.4
2025-03-15,I08,19377.65,35,553.65
2025-03-16,I08,11924.71,21,567.84
2025-03-17,I08,13415.3,24,558.97
2025-03-18,I08,14160.59,25,566.42
2025-03-19,I08,14905.88,27,552.07
2025-03-20,I08,15651.18,28,558.97
2025-03-21,I08,16396.47,29,565.4
2025-03-22,I08,19377.65,35,553.65
2025-03-23,I08,11924.71,21,567.84
2025-03-24,I08,13415.3,24,558.97
2025-03-25,I08,14160.59,25,566.42
2025-03-26,I08,14905.88,27,552.07
2025-03-27,I08,15651.18,28,558.97
2025-03-28,I08,16396.47,29,565.4
2025-03-29,I08,19377.65,35,553.65
2025-03-30,I08,11924.71,21,567.84
2025-03-31,I08,13415.3,24,558.97
2025-04-01,I08,14553.76,26,559.76
2025-04-02,I08,15319.75,27,567.4
2025-04-03,I08,16085.74,28,574.49
2025-04-04,I08,16851.73,30,561.72
2025-04-05,I08,19915.68,35,569.02
2025-04-06,I08,12255.8,21,583.61
2025-04-07,I08,13787.78,24,574.49
2025-04-08,I08,14553.76,26,559.76
2025-04-09,I08,15319.75,27,567.4
2025-04-10,I08,16085.74,28,574.49
2025-04-11,I08,16851.73,30,561.72
2025-04-12,I08,19915.68,35,569.02
2025-04-13,I08,12255.8,21,583.61
2025-04-14,I08,13787.78,24,574.49
2025-04-15,I08,14553.76,26,559.76
2025-04-16,I08,15319.75,27,567.4
2025-04-17,I08,16085.74,28,574.49
2025-04-18,I08,16851.73,30,561.72
2025-04-19,I08,19915.68,35,569.02
2025-04-20,I08,12255.8,21,583.61
2025-04-21,I08,13787.78,24,574.49
2025-04-22,I08,14553.76,26,559.76
2025-04-23,I08,15319.75,27,567.4
2025-04-24,I08,16085.74,28,574.49
2025-04-25,I08,16851.73,30,561.72
2025-04-26,I08,19915.68,35,569.02
2025-04-27,I08,12255.8,21,583.61
2025-04-28,I08,13787.78,24,574.49
2025-04-29,I08,14553.76,26,559.76
2025-04-30,I08,15319.75,27,567.4
2025-05-01,I08,14668.3,28,523.87
2025-05-02,I08,15366.79,29,529.89
2025-05-03,I08,18160.75,35,518.88
2025-05-04,I08,11175.85,21,532.18
2025-05-05,I08,12572.83,24,523.87
2025-05-06,I08,13271.32,25,530.85
2025-05-07,I08,13969.81,27,517.4
2025-05-08,I08,14668.3,28,523.87
2025-05-09,I08,15366.79,29,529.89
2025-05-10,I08,18160.75,35,518.88
2025-05-11,I08,11175.85,21,532.18
2025-05-12,I08,12572.83,24,523.87
2025-05-13,I08,13271.32,25,530.85
2025-05-14,I08,13969.81,27,517.4
2025-05-15,I08,14668.3,28,523.87
2025-05-16,I08,15366.79,29,529.89
2025-05-17,I08,18160.75,35,518.88
2025-05-18,I08,11175.85,21,532.18
2025-05-19,I08,12572.83,24,523.87
2025-05-20,I08,13271.32,25,530.85
2025-05-21,I08,13969.81,27,517.4
2025-05-22,I08,14668.3,28,523.87
2025-05-23,I08,15366.79,29,529.89
2025-05-24,I08,18160.75,35,518.88
2025-05-25,I08,11175.85,21,532.18
2025-05-26,I08,12572.83,24,523.87
2025-05-27,I08,13271.32,25,530.85
2025-05-28,I08,13969.81,27,517.4
2025-05-29,I08,14668.3,28,523.87
2025-05-30,I08,15366.79,29,529.89
2025-05-31,I08,18160.75,35,518.88
2025-06-01,I08,11523.45,21,548.74
2025-06-02,I08,12963.88,24,540.16
2025-06-03,I08,13684.09,25,547.36
2025-06-04,I08,14404.31,27,533.49
2025-06-05,I08,15124.53,28,540.16
2025-06-06,I08,15844.74,29,546.37
2025-06-07,I08,18725.6,34,550.75
2025-06-08,I08,11523.45,21,548.74
2025-06-09,I08,12963.88,24,540.16
2025-06-10,I08,13684.09,25,547.36
2025-06-11,I08,14404.31,27,533.49
2025-06-12,I08,15124.53,28,540.16
2025-06-13,I08,15844.74,29,546.37
2025-06-14,I08,18725.6,34,550.75
2025-06-15,I08,11523.45,21,548.74
2025-06-16,I08,12963.88,24,540.16
2025-06-17,I08,13684.09,25,547.36
2025-06-18,I08,14404.31,27,533.49
2025-06-19,I08,15124.53,28,540.16
2025-06-20,I08,15844.74,29,546.37
2025-06-21,I08,18725.6,34,550.75
2025-06-22,I08,11523.45,21,548.74
2025-06-23,I08,12963.88,24,540.16
2025-06-24,I08,13684.09,25,547.36
2025-06-25,I08,14404.31,27,533.49
2025-06-26,I08,15124.53,28,540.16
2025-06-27,I08,15844.74,29,546.37
2025-06-28,I08,18725.6,34,550.75
2025-06-29,I08,11523.45,21,548.74
2025-06-30,I08,12963.88,24,540.16
2025-07-01,I08,14914.44,26,573.63
2025-07-02,I08,15699.41,27,581.46
2025-07-03,I08,16484.38,28,588.73
2025-07-04,I08,17269.35,30,575.64
2025-07-05,I08,20409.24,35,583.12
2025-07-06,I08,12559.53,22,570.89
2025-07-07,I08,14129.47,24,588.73
2025-07-08,I08,14914.44,26,573.63
2025-07-09,I08,15699.41,27,581.46
2025-07-10,I08,16484.38,28,588.73
2025-07-11,I08,17269.35,30,575.64
2025-07-12,I08,20409.24,35,583.12
2025-07-13,I08,12559.53,22,570.89
2025-07-14,I08,14129.47,24,588.73
2025-07-15,I08,14914.44,26,573.63
2025-07-16,I08,15699.41,27,581.46
2025-07-17,I08,16484.38,28,588.73
2025-07-18,I08,17269.35,30,575.64
2025-07-19,I08,20409.24,35,583.12
2025-07-20,I08,12559.53,22,570.89
2025-07-21,I08,14129.47,24,588.73
2025-07-22,I08,14914.44,26,573.63
2025-07-23,I08,15699.41,27,581.46
2025-07-24,I08,16484.38,28,588.73
2025-07-25,I08,17269.35,30,575.64
2025-07-26,I08,20409.24,35,583.12
2025-07-27,I08,12559.53,22,570.89
2025-07-28,I08,14129.47,24,588.73
2025-07-29,I08,14914.44,26,573.63
2025-07-30,I08,15699.41,27,581.46
2025-07-31,I08,16484.38,28,588.73
2025-08-01,I08,15902.67,29,548.37
2025-08-02,I08,18794.07,35,536.97
2025-08-03,I08,11565.58,21,550.74
2025-08-04,I08,13011.28,24,542.14
2025-08-05,I08,13734.13,25,549.37
2025-08-06,I08,14456.98,27,535.44
2025-08-07,I08,15179.82,28,542.14
2025-08-08,I08,15902.67,29,548.37
2025-08-09,I08,18794.07,35,536.97
2025-08-10,I08,11565.58,21,550.74
2025-08-11,I08,13011.28,24,542.14
2025-08-12,I08,13734.13,25,549.37
2025-08-13,I08,14456.98,27,535.44
2025-08-14,I08,15179.82,28,542.14
2025-08-15,I08,15902.67,29,548.37
2025-08-16,I08,18794.07,35,536.97
2025-08-17,I08,11565.58,21,550.74
2025-08-18,I08,13011.28,24,542.14
2025-08-19,I08,13734.13,25,549.37
2025-08-20,I08,14456.98,27,535.44
2025-08-21,I08,15179.82,28,542.14
2025-08-22,I08,15902.67,29,548.37
2025-08-23,I08,18794.07,35,536.97
2025-08-24,I08,11565.58,21,550.74
2025-08-25,I08,13011.28,24,542.14
2025-08-26,I08,13734.13,25,549.37
2025-08-27,I08,14456.98,27,535.44
2025-08-28,I08,15179.82,28,542.14
2025-08-29,I08,15902.67,29,548.37
2025-08-30,I08,18794.07,35,536.97
2025-08-31,I08,11565.58,21,550.74
2025-09-01,I08,15702.32,25,628.09
2025-09-02,I08,16574.67,26,637.49
2025-09-03,I08,17447.03,27,646.19
2025-09-04,I08,18319.38,29,631.7
2025-09-05,I08,19191.73,30,639.72
2025-09-06,I08,22681.13,36,630.03
2025-09-07,I08,13957.62,22,634.44
2025-09-08,I08,15702.32,25,628.09
2025-09-09,I08,16574.67,26,637.49
2025-09-10,I08,17447.03,27,646.19
2025-09-11,I08,18319.38,29,631.7
2025-09-12,I08,19191.73,30,639.72
2025-09-13,I08,22681.13,36,630.03
2025-09-14,I08,13957.62,22,634.44
2025-09-15,I08,15702.32,25,628.09
2025-09-16,I08,16574.67,26,637.49
2025-09-17,I08,17447.03,27,646.19
2025-09-18,I08,18319.38,29,631.7
2025-09-19,I08,19191.73,30,639.72
2025-09-20,I08,22681.13,36,630.03
2025-09-21,I08,13957.62,22,634.44
2025-09-22,I08,15702.32,25,628.09
2025-09-23,I08,16574.67,26,637.49
2025-09-24,I08,17447.03,27,646.19
2025-09-25,I08,18319.38,29,631.7
2025-09-26,I08,19191.73,30,639.72
2025-09-27,I08,22681.13,36,630.03
2025-09-28,I08,13957.62,22,634.44
2025-09-29,I08,15702.32,25,628.09
2025-09-30,I08,16574.67,26,637.49
2025-10-01,I08,13955.25,26,536.74
2025-10-02,I08,14653.01,28,523.32
2025-10-03,I08,15350.77,29,529.34
2025-10-04,I08,18141.82,34,533.58
2025-10-05,I08,11164.2,21,531.63
2025-10-06,I08,12559.72,24,523.32
2025-10-07,I08,13257.49,25,530.3
2025-10-08,I08,13955.25,26,536.74
2025-10-09,I08,14653.01,28,523.32
2025-10-10,I08,15350.77,29,529.34
2025-10-11,I08,18141.82,34,533.58
2025-10-12,I08,11164.2,21,531.63
2025-10-13,I08,12559.72,24,523.32
2025-10-14,I08,13257.49,25,530.3
2025-10-15,I08,13955.25,26,536.74
2025-10-16,I08,14653.01,28,523.32
2025-10-17,I08,15350.77,29,529.34
2025-10-18,I08,18141.82,34,533.58
2025-10-19,I08,11164.2,21,531.63
2025-10-20,I08,12559.72,24,523.32
2025-10-21,I08,13257.49,25,530.3
2025-10-22,I08,13955.25,26,536.74
2025-10-23,I08,14653.01,28,523.32
2025-10-24,I08,15350.77,29,529.34
2025-10-25,I08,18141.82,34,533.58
2025-10-26,I08,11164.2,21,531.63
2025-10-27,I08,12559.72,24,523.32
2025-10-28,I08,13257.49,25,530.3
2025-10-29,I08,13955.25,26,536.74
2025-10-30,I08,14653.01,28,523.32
2025-10-31,I08,15350.77,29,529.34
2025-11-01,I08,19694.56,35,562.7
2025-11-02,I08,12119.73,21,577.13
2025-11-03,I08,13634.7,24,568.11
2025-11-04,I08,14392.18,26,553.55
2025-11-05,I08,15149.66,27,561.1
2025-11-06,I08,15907.15,28,568.11
2025-11-07,I08,16664.63,30,555.49
2025-11-08,I08,19694.56,35,562.7
2025-11-09,I08,12119.73,21,577.13
2025-11-10,I08,13634.7,24,568.11
2025-11-11,I08,14392.18,26,553.55
2025-11-12,I08,15149.66,27,561.1
2025-11-13,I08,15907.15,28,568.11
2025-11-14,I08,16664.63,30,555.49
2025-11-15,I08,19694.56,35,562.7
2025-11-16,I08,12119.73,21,577.13
2025-11-17,I08,13634.7,24,568.11
2025-11-18,I08,14392.18,26,553.55
2025-11-19,I08,15149.66,27,561.1
2025-11-20,I08,15907.15,28,568.11
2025-11-21,I08,16664.63,30,555.49
2025-11-22,I08,19694.56,35,562.7
2025-11-23,I08,12119.73,21,577.13
2025-11-24,I08,13634.7,24,568.11
2025-11-25,I08,14392.18,26,553.55
2025-11-26,I08,15149.66,27,561.1
2025-11-27,I08,15907.15,28,568.11
2025-11-28,I08,16664.63,30,555.49
2025-11-29,I08,19694.56,35,562.7
2025-11-30,I08,12119.73,21,577.13
2025-12-01,I08,17045.4,25,681.82
2025-12-02,I08,17992.36,26,692.01
2025-12-03,I08,18939.33,27,701.46
2025-12-04,I08,19886.3,29,685.73
2025-12-05,I08,20833.26,30,694.44
2025-12-06,I08,24621.13,36,683.92
2025-12-07,I08,15151.46,22,688.7
2025-12-08,I08,17045.4,25,681.82
2025-12-09,I08,17992.36,26,692.01
2025-12-10,I08,18939.33,27,701.46
2025-12-11,I08,19886.3,29,685.73
2025-12-12,I08,20833.26,30,694.44
2025-12-13,I08,24621.13,36,683.92
2025-12-14,I08,15151.46,22,688.7
2025-12-15,I08,17045.4,25,681.82
2025-12-16,I08,17992.36,26,692.01
2025-12-17,I08,18939.33,27,701.46
2025-12-18,I08,19886.3,29,685.73
2025-12-19,I08,20833.26,30,694.44
2025-12-20,I08,24621.13,36,683.92
2025-12-21,I08,15151.46,22,688.7
2025-12-22,I08,17045.4,25,681.82
2025-12-23,I08,17992.36,26,692.01
2025-12-24,I08,18939.33,27,701.46
2025-12-25,I08,19886.3,29,685.73
2025-12-26,I08,20833.26,30,694.44
2025-12-27,I08,24621.13,36,683.92
2025-12-28,I08,15151.46,22,688.7
2025-12-29,I08,17045.4,25,681.82
2025-12-30,I08,17992.36,26,692.01
2025-12-31,I08,18939.33,27,701.46
2026-01-01,I08,15261.19,28,545.04
2026-01-02,I08,15987.91,29,551.31
2026-01-03,I08,18894.8,35,539.85
2026-01-04,I08,11627.57,21,553.69
2026-01-05,I08,13081.02,24,545.04
2026-01-06,I08,13807.74,25,552.31
2026-01-07,I08,14534.46,27,538.31
2026-01-08,I08,15261.19,28,545.04
2026-01-09,I08,15987.91,29,551.31
2026-01-10,I08,18894.8,35,539.85
2026-01-11,I08,11627.57,21,553.69
2026-01-12,I08,13081.02,24,545.04
2026-01-13,I08,13807.74,25,552.31
2026-01-14,I08,14534.46,27,538.31
2026-01-15,I08,15261.19,28,545.04
2026-01-16,I08,15987.91,29,551.31
2026-01-17,I08,18894.8,35,539.85
2026-01-18,I08,11627.57,21,553.69
2026-01-19,I08,13081.02,24,545.04
2026-01-20,I08,13807.74,25,552.31
2026-01-21,I08,14534.46,27,538.31
2026-01-22,I08,15261.19,28,545.04
2026-01-23,I08,15987.91,29,551.31
2026-01-24,I08,18894.8,35,539.85
2026-01-25,I08,11627.57,21,553.69
2026-01-26,I08,13081.02,24,545.04
2026-01-27,I08,13807.74,25,552.31
2026-01-28,I08,14534.46,27,538.31
2026-01-29,I08,15261.19,28,545.04
2026-01-30,I08,15987.91,29,551.31
2026-01-31,I08,18894.8,35,539.85
2026-02-01,I08,11430.36,21,544.3
2026-02-02,I08,12859.16,24,535.8
2026-02-03,I08,13573.56,25,542.94
2026-02-04,I08,14287.95,27,529.18
2026-02-05,I08,15002.35,28,535.8
2026-02-06,I08,15716.75,29,541.96
2026-02-07,I08,18574.34,35,530.7
2026-02-08,I08,11430.36,21,544.3
2026-02-09,I08,12859.16,24,535.8
2026-02-10,I08,13573.56,25,542.94
2026-02-11,I08,14287.95,27,529.18
2026-02-12,I08,15002.35,28,535.8
2026-02-13,I08,15716.75,29,541.96
2026-02-14,I08,18574.34,35,530.7
2026-02-15,I08,11430.36,21,544.3
2026-02-16,I08,12859.16,24,535.8
2026-02-17,I08,13573.56,25,542.94
2026-02-18,I08,14287.95,27,529.18
2026-02-19,I08,15002.35,28,535.8
2026-02-20,I08,15716.75,29,541.96
2026-02-21,I08,18574.34,35,530.7
2026-02-22,I08,11430.36,21,544.3
2026-02-23,I08,12859.16,24,535.8
2026-02-24,I08,13573.56,25,542.94
2026-02-25,I08,14287.95,27,529.18
2026-02-26,I08,15002.35,28,535.8
2026-02-27,I08,15716.75,29,541.96
2026-02-28,I08,18574.34,35,530.7
2026-03-01,I08,11924.71,21,567.84
2026-03-02,I08,13415.3,24,558.97
2026-03-03,I08,14160.59,25,566.42
2026-03-04,I08,14905.88,27,552.07
2026-03-05,I08,15651.18,28,558.97
2026-03-06,I08,16396.47,29,565.4
2026-03-07,I08,19377.65,35,553.65
2026-03-08,I08,11924.71,21,567.84
2026-03-09,I08,13415.3,24,558.97
2026-03-10,I08,14160.59,25,566.42
2026-03-11,I08,14905.88,27,552.07
2026-03-12,I08,15651.18,28,558.97
2026-03-13,I08,16396.47,29,565.4
2026-03-14,I08,19377.65,35,553.65
2026-03-15,I08,11924.71,21,567.84
2026-03-16,I08,13415.3,24,558.97
2026-03-17,I08,14160.59,25,566.42
2026-03-18,I08,14905.88,27,552.07
2026-03-19,I08,15651.18,28,558.97
2026-03-20,I08,16396.47,29,565.4
2026-03-21,I08,19377.65,35,553.65
2026-03-22,I08,11924.71,21,567.84
2026-03-23,I08,13415.3,24,558.97
2026-03-24,I08,14160.59,25,566.42
2026-03-25,I08,14905.88,27,552.07
2026-03-26,I08,15651.18,28,558.97
2026-03-27,I08,16396.47,29,565.4
2026-03-28,I08,19377.65,35,553.65
2026-03-29,I08,11924.71,21,567.84
2026-03-30,I08,13415.3,24,558.97
2026-03-31,I08,14160.59,25,566.42
2023-01-01,I24,8355.78,22,379.81
2023-01-02,I24,9400.26,25,376.01
2023-01-03,I24,9922.49,27,367.5
2023-01-04,I24,10444.73,28,373.03
2023-01-05,I24,10966.97,29,378.17
2023-01-06,I24,11489.2,31,370.62
2023-01-07,I24,13578.15,36,377.17
2023-01-08,I24,8355.78,22,379.81
2023-01-09,I24,9400.26,25,376.01
2023-01-10,I24,9922.49,27,367.5
2023-01-11,I24,10444.73,28,373.03
2023-01-12,I24,10966.97,29,378.17
2023-01-13,I24,11489.2,31,370.62
2023-01-14,I24,13578.15,36,377.17
2023-01-15,I24,8355.78,22,379.81
2023-01-16,I24,9400.26,25,376.01
2023-01-17,I24,9922.49,27,367.5
2023-01-18,I24,10444.73,28,373.03
2023-01-19,I24,10966.97,29,378.17
2023-01-20,I24,11489.2,31,370.62
2023-01-21,I24,13578.15,36,377.17
2023-01-22,I24,8355.78,22,379.81
2023-01-23,I24,9400.26,25,376.01
2023-01-24,I24,9922.49,27,367.5
2023-01-25,I24,10444.73,28,373.03
2023-01-26,I24,10966.97,29,378.17
2023-01-27,I24,11489.2,31,370.62
2023-01-28,I24,13578.15,36,377.17
2023-01-29,I24,8355.78,22,379.81
2023-01-30,I24,9400.26,25,376.01
2023-01-31,I24,9922.49,27,367.5
2023-02-01,I24,9843.69,28,351.56
2023-02-02,I24,10335.87,29,356.41
2023-02-03,I24,10828.06,31,349.29
2023-02-04,I24,12796.79,36,355.47
2023-02-05,I24,7874.95,22,357.95
2023-02-06,I24,8859.32,25,354.37
2023-02-07,I24,9351.5,26,359.67
2023-02-08,I24,9843.69,28,351.56
2023-02-09,I24,10335.87,29,356.41
2023-02-10,I24,10828.06,31,349.29
2023-02-11,I24,12796.79,36,355.47
2023-02-12,I24,7874.95,22,357.95
2023-02-13,I24,8859.32,25,354.37
2023-02-14,I24,9351.5,26,359.67
2023-02-15,I24,9843.69,28,351.56
2023-02-16,I24,10335.87,29,356.41
2023-02-17,I24,10828.06,31,349.29
2023-02-18,I24,12796.79,36,355.47
2023-02-19,I24,7874.95,22,357.95
2023-02-20,I24,8859.32,25,354.37
2023-02-21,I24,9351.5,26,359.67
2023-02-22,I24,9843.69,28,351.56
2023-02-23,I24,10335.87,29,356.41
2023-02-24,I24,10828.06,31,349.29
2023-02-25,I24,12796.79,36,355.47
2023-02-26,I24,7874.95,22,357.95
2023-02-27,I24,8859.32,25,354.37
2023-02-28,I24,9351.5,26,359.67
2023-03-01,I24,10486.86,28,374.53
2023-03-02,I24,11011.2,30,367.04
2023-03-03,I24,11535.55,31,372.11
2023-03-04,I24,13632.92,37,368.46
2023-03-05,I24,8389.49,23,364.76
2023-03-06,I24,9438.17,25,377.53
2023-03-07,I24,9962.52,27,368.98
2023-03-08,I24,10486.86,28,374.53
2023-03-09,I24,11011.2,30,367.04
2023-03-10,I24,11535.55,31,372.11
2023-03-11,I24,13632.92,37,368.46
2023-03-12,I24,8389.49,23,364.76
2023-03-13,I24,9438.17,25,377.53
2023-03-14,I24,9962.52,27,368.98
2023-03-15,I24,10486.86,28,374.53
2023-03-16,I24,11011.2,30,367.04
2023-03-17,I24,11535.55,31,372.11
2023-03-18,I24,13632.92,37,368.46
2023-03-19,I24,8389.49,23,364.76
2023-03-20,I24,9438.17,25,377.53
2023-03-21,I24,9962.52,27,368.98
2023-03-22,I24,10486.86,28,374.53
2023-03-23,I24,11011.2,30,367.04
2023-03-24,I24,11535.55,31,372.11
2023-03-25,I24,13632.92,37,368.46
2023-03-26,I24,8389.49,23,364.76
2023-03-27,I24,9438.17,25,377.53
2023-03-28,I24,9962.52,27,368.98
2023-03-29,I24,10486.86,28,374.53
2023-03-30,I24,11011.2,30,367.04
2023-03-31,I24,11535.55,31,372.11
2023-04-01,I24,14675.76,36,407.66
2023-04-02,I24,9031.24,22,410.51
2023-04-03,I24,10160.14,25,406.41
2023-04-04,I24,10724.6,27,397.21
2023-04-05,I24,11289.05,28,403.18
2023-04-06,I24,11853.5,29,408.74
2023-04-07,I24,12417.95,31,400.58
2023-04-08,I24,14675.76,36,407.66
2023-04-09,I24,9031.24,22,410.51
2023-04-10,I24,10160.14,25,406.41
2023-04-11,I24,10724.6,27,397.21
2023-04-12,I24,11289.05,28,403.18
2023-04-13,I24,11853.5,29,408.74
2023-04-14,I24,12417.95,31,400.58
2023-04-15,I24,14675.76,36,407.66
2023-04-16,I24,9031.24,22,410.51
2023-04-17,I24,10160.14,25,406.41
2023-04-18,I24,10724.6,27,397.21
2023-04-19,I24,11289.05,28,403.18
2023-04-20,I24,11853.5,29,408.74
2023-04-21,I24,12417.95,31,400.58
2023-04-22,I24,14675.76,36,407.66
2023-04-23,I24,9031.24,22,410.51
2023-04-24,I24,10160.14,25,406.41
2023-04-25,I24,10724.6,27,397.21
2023-04-26,I24,11289.05,28,403.18
2023-04-27,I24,11853.5,29,408.74
2023-04-28,I24,12417.95,31,400.58
2023-04-29,I24,14675.76,36,407.66
2023-04-30,I24,9031.24,22,410.51
2023-05-01,I24,8690.27,25,347.61
2023-05-02,I24,9173.06,26,352.81
2023-05-03,I24,9655.86,28,344.85
2023-05-04,I24,10138.65,29,349.61
2023-05-05,I24,10621.44,31,342.63
2023-05-06,I24,12552.61,36,348.68
2023-05-07,I24,7724.69,22,351.12
2023-05-08,I24,8690.27,25,347.61
2023-05-09,I24,9173.06,26,352.81
2023-05-10,I24,9655.86,28,344.85
2023-05-11,I24,10138.65,29,349.61
2023-05-12,I24,10621.44,31,342.63
2023-05-13,I24,12552.61,36,348.68
2023-05-14,I24,7724.69,22,351.12
2023-05-15,I24,8690.27,25,347.61
2023-05-16,I24,9173.06,26,352.81
2023-05-17,I24,9655.86,28,344.85
2023-05-18,I24,10138.65,29,349.61
2023-05-19,I24,10621.44,31,342.63
2023-05-20,I24,12552.61,36,348.68
2023-05-21,I24,7724.69,22,351.12
2023-05-22,I24,8690.27,25,347.61
